physics_step,sim_time_s,phase,label,tcp_x,tcp_y,tcp_z,obj_x,obj_y,obj_z,quat_w,quat_x,quat_y,quat_z,q5_deg,q5_cmd_deg,target_error_m,object_drift_m,object_speed_mps,tilt_deg,upright_z,marker,attach_calls_total,posewrite_calls_total
118,1.18,approach,approach_open_wp012,0.307687,-0.046811,0.274253,0.213863,-0.195729,0.025,1.0,3e-06,1.9e-05,-0.00017,88.3094,88.31,0.005079,0.0,0.000771,0.0022,1.0,0,0,0
119,1.19,approach,approach_open_wp012,0.307255,-0.047362,0.273465,0.213862,-0.195728,0.025,1.0,-1.8e-05,-7e-06,-0.000164,88.3094,88.31,0.004082,2e-06,0.000489,0.0022,1.0,0,0,0
120,1.2,approach,approach_open_wp012,0.306898,-0.047811,0.272827,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3094,88.31,0.003293,2e-06,0.000574,0.0019,1.0,0,0,0
121,1.21,approach,approach_open_wp012,0.306603,-0.048176,0.272311,0.213863,-0.19573,0.025,1.0,6e-06,1.9e-05,-0.00017,88.3094,88.31,0.002681,0.0,0.000761,0.0023,1.0,0,0,0
122,1.22,approach,approach_open_wp012,0.30636,-0.048474,0.271893,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,88.3094,88.31,0.002218,2e-06,0.000449,0.0022,1.0,0,0,0
123,1.23,approach,approach_open_wp013,0.305575,-0.049429,0.270677,0.213861,-0.19573,0.025,1.0,9e-06,-1.4e-05,-0.000163,88.3094,88.31,0.007973,2e-06,0.000625,0.0019,1.0,0,0,0
124,1.24,approach,approach_open_wp013,0.304942,-0.050263,0.269485,0.213863,-0.19573,0.025,1.0,8e-06,1.8e-05,-0.00017,88.3094,88.31,0.006419,2e-06,0.000739,0.0023,1.0,0,0,0
125,1.25,approach,approach_open_wp013,0.304419,-0.050941,0.268514,0.213862,-0.195728,0.025,1.0,-1.8e-05,-0.0,-0.000164,88.3094,88.31,0.005166,0.0,0.000431,0.0021,1.0,0,0,0
126,1.26,approach,approach_open_wp013,0.303986,-0.051492,0.26773,0.213861,-0.19573,0.025,1.0,7e-06,-1.6e-05,-0.000163,88.3094,88.31,0.004162,2e-06,0.000661,0.002,1.0,0,0,0
127,1.27,approach,approach_open_wp013,0.303628,-0.051941,0.267095,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.00017,88.3094,88.31,0.003365,2e-06,0.000708,0.0023,1.0,0,0,0
128,1.28,approach,approach_open_wp013,0.303332,-0.052307,0.266581,0.213862,-0.195728,0.025,1.0,-1.8e-05,3e-06,-0.000165,88.3094,88.31,0.002741,0.0,0.000426,0.0021,1.0,0,0,0
129,1.29,approach,approach_open_wp013,0.303089,-0.052605,0.266164,0.213861,-0.19573,0.025,1.0,5e-06,-1.7e-05,-0.000163,88.3094,88.31,0.002262,2e-06,0.000697,0.0021,1.0,0,0,0
130,1.3,approach,approach_open_wp014,0.302599,-0.053722,0.265303,0.213863,-0.19573,0.025,1.0,1.3e-05,1.6e-05,-0.000169,88.3094,88.31,0.008366,2e-06,0.000664,0.0023,1.0,0,0,0
131,1.31,approach,approach_open_wp014,0.301971,-0.054659,0.263994,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,88.3094,88.31,0.00668,2e-06,0.00045,0.002,1.0,0,0,0
132,1.32,approach,approach_open_wp014,0.301416,-0.055415,0.262911,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,88.3094,88.31,0.005294,0.0,0.000742,0.0021,1.0,0,0,0
133,1.33,approach,approach_open_wp014,0.300929,-0.056025,0.262035,0.213863,-0.19573,0.025,1.0,1.5e-05,1.3e-05,-0.000169,88.3094,88.31,0.004171,2e-06,0.000605,0.0023,1.0,0,0,0
134,1.34,approach,approach_open_wp014,0.300509,-0.056518,0.261327,0.213863,-0.195728,0.025,1.0,-1.5e-05,8e-06,-0.000166,88.3094,88.31,0.00327,2e-06,0.000478,0.0019,1.0,0,0,0
135,1.35,approach,approach_open_wp014,0.300149,-0.056917,0.260755,0.213861,-0.195729,0.025,1.0,0.0,-1.9e-05,-0.000162,88.3094,88.31,0.002558,0.0,0.000763,0.0022,1.0,0,0,0
136,1.36,approach,approach_open_wp014,0.299844,-0.05724,0.260293,0.213862,-0.19573,0.025,1.0,1.7e-05,1.1e-05,-0.000169,88.3094,88.31,0.002009,2e-06,0.000553,0.0023,1.0,0,0,0
137,1.37,approach,approach_open_wp015,0.299025,-0.058216,0.259028,0.213863,-0.195728,0.025,1.0,-1.3e-05,1e-05,-0.000167,88.3094,88.31,0.007754,2e-06,0.000518,0.0019,1.0,0,0,0
138,1.38,approach,approach_open_wp015,0.298359,-0.059072,0.257811,0.213861,-0.195729,0.025,1.0,-2e-06,-1.9e-05,-0.000162,88.3094,88.31,0.006149,2e-06,0.000768,0.0022,1.0,0,0,0
139,1.39,approach,approach_open_wp015,0.297807,-0.059768,0.256824,0.213862,-0.19573,0.025,1.0,1.8e-05,7e-06,-0.000168,88.3094,88.31,0.004853,0.0,0.000497,0.0023,1.0,0,0,0
140,1.4,approach,approach_open_wp015,0.297349,-0.060333,0.256029,0.213863,-0.195728,0.025,1.0,-1.1e-05,1.2e-05,-0.000168,88.3094,88.31,0.003812,2e-06,0.000571,0.0019,1.0,0,0,0
141,1.41,approach,approach_open_wp015,0.29697,-0.060793,0.255387,0.213861,-0.195729,0.025,1.0,-6e-06,-2e-05,-0.000162,88.3094,88.31,0.002984,2e-06,0.000764,0.0023,1.0,0,0,0
142,1.42,approach,approach_open_wp015,0.296657,-0.061167,0.254869,0.213862,-0.19573,0.025,1.0,1.9e-05,3e-06,-0.000168,88.3094,88.31,0.002333,1e-06,0.000452,0.0022,1.0,0,0,0
143,1.43,approach,approach_open_wp016,0.295806,-0.062178,0.253555,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,88.3094,88.31,0.008144,2e-06,0.000622,0.002,1.0,0,0,0
144,1.44,approach,approach_open_wp016,0.295113,-0.063065,0.252294,0.213861,-0.195729,0.025,1.0,-8e-06,-1.8e-05,-0.000162,88.3094,88.31,0.006472,2e-06,0.000735,0.0023,1.0,0,0,0
145,1.45,approach,approach_open_wp016,0.29454,-0.063785,0.251269,0.213862,-0.19573,0.025,1.0,1.8e-05,0.0,-0.000167,88.3094,88.31,0.005117,0.0,0.000429,0.0021,1.0,0,0,0
146,1.46,approach,approach_open_wp016,0.294065,-0.064369,0.250439,0.213863,-0.195729,0.025,1.0,-7e-06,1.6e-05,-0.000169,88.3093,88.31,0.004023,2e-06,0.000665,0.002,1.0,0,0,0
147,1.47,approach,approach_open_wp016,0.293672,-0.064845,0.249768,0.213861,-0.195729,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,88.3093,88.31,0.003145,2e-06,0.000711,0.0023,1.0,0,0,0
148,1.48,approach,approach_open_wp016,0.293348,-0.065232,0.249225,0.213862,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,88.3093,88.31,0.002447,0.0,0.000427,0.002,1.0,0,0,0
149,1.49,approach,approach_open_wp016,0.293081,-0.065547,0.248785,0.213863,-0.195729,0.025,1.0,-5e-06,1.7e-05,-0.000169,88.3093,88.31,0.001901,2e-06,0.000706,0.0021,1.0,0,0,0
150,1.5,approach,approach_open_wp017,0.292267,-0.066509,0.247538,0.213861,-0.195728,0.025,1.0,-1.3e-05,-1.6e-05,-0.000162,88.3094,88.31,0.007811,2e-06,0.000656,0.0024,1.0,0,0,0
151,1.51,approach,approach_open_wp017,0.291605,-0.067355,0.246328,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,88.3094,88.31,0.006207,2e-06,0.000452,0.002,1.0,0,0,0
152,1.52,approach,approach_open_wp017,0.291057,-0.068043,0.245343,0.213863,-0.195729,0.025,1.0,-2e-06,1.8e-05,-0.000169,88.3094,88.31,0.004904,0.0,0.000735,0.0021,1.0,0,0,0
153,1.53,approach,approach_open_wp017,0.290603,-0.068602,0.244546,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000163,88.3093,88.31,0.00385,2e-06,0.000599,0.0023,1.0,0,0,0
154,1.54,approach,approach_open_wp017,0.290228,-0.069057,0.243899,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,88.3093,88.31,0.003002,2e-06,0.000482,0.002,1.0,0,0,0
155,1.55,approach,approach_open_wp017,0.289918,-0.069426,0.243375,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.00017,88.3093,88.31,0.002324,0.0,0.000761,0.0022,1.0,0,0,0
156,1.56,approach,approach_open_wp017,0.289663,-0.069727,0.24295,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,88.3093,88.31,0.00179,2e-06,0.000543,0.0023,1.0,0,0,0
157,1.57,approach,approach_open_wp018,0.288906,-0.070689,0.241695,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000165,88.3094,88.31,0.007767,2e-06,0.000528,0.0019,1.0,0,0,0
158,1.58,approach,approach_open_wp018,0.288261,-0.071531,0.240518,0.213863,-0.195729,0.025,1.0,3e-06,1.9e-05,-0.00017,88.3094,88.31,0.006195,2e-06,0.000767,0.0022,1.0,0,0,0
159,1.59,approach,approach_open_wp018,0.287725,-0.072213,0.239554,0.213862,-0.195728,0.025,1.0,-1.8e-05,-7e-06,-0.000164,88.3094,88.31,0.004912,0.0,0.00049,0.0022,1.0,0,0,0
160,1.6,approach,approach_open_wp018,0.28728,-0.072767,0.23877,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3094,88.31,0.003869,2e-06,0.000571,0.0019,1.0,0,0,0
161,1.61,approach,approach_open_wp018,0.286911,-0.073218,0.238132,0.213863,-0.19573,0.025,1.0,6e-06,2e-05,-0.00017,88.3094,88.31,0.003026,2e-06,0.000763,0.0023,1.0,0,0,0
162,1.62,approach,approach_open_wp018,0.286606,-0.073584,0.237612,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,88.3094,88.31,0.002347,0.0,0.000451,0.0022,1.0,0,0,0
163,1.63,approach,approach_open_wp018,0.286354,-0.073882,0.237189,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000164,88.3094,88.31,0.001808,2e-06,0.000624,0.002,1.0,0,0,0
164,1.64,approach,approach_open_wp019,0.285639,-0.074853,0.235919,0.213863,-0.19573,0.025,1.0,9e-06,1.9e-05,-0.00017,88.3094,88.31,0.007825,2e-06,0.000739,0.0023,1.0,0,0,0
165,1.65,approach,approach_open_wp019,0.285001,-0.075695,0.234756,0.213862,-0.195728,0.025,1.0,-1.8e-05,0.0,-0.000165,88.3094,88.31,0.006264,2e-06,0.000426,0.0021,1.0,0,0,0
166,1.66,approach,approach_open_wp019,0.284466,-0.076377,0.2338,0.213861,-0.19573,0.025,1.0,7e-06,-1.6e-05,-0.000163,88.3094,88.31,0.004985,0.0,0.000671,0.002,1.0,0,0,0
167,1.67,approach,approach_open_wp019,0.284019,-0.076929,0.233017,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.00017,88.3094,88.31,0.003941,2e-06,0.000701,0.0023,1.0,0,0,0
168,1.68,approach,approach_open_wp019,0.283647,-0.077378,0.232376,0.213862,-0.195728,0.025,1.0,-1.7e-05,3e-06,-0.000165,88.3094,88.31,0.003092,2e-06,0.00043,0.002,1.0,0,0,0
169,1.69,approach,approach_open_wp019,0.283338,-0.077742,0.231853,0.213861,-0.195729,0.025,1.0,4e-06,-1.7e-05,-0.000163,88.3094,88.31,0.002405,0.0,0.000712,0.002,1.0,0,0,0
170,1.7,approach,approach_open_wp019,0.283083,-0.078039,0.231425,0.213863,-0.19573,0.025,1.0,1.3e-05,1.6e-05,-0.00017,88.3094,88.31,0.001855,2e-06,0.000657,0.0024,1.0,0,0,0
171,1.71,approach,approach_open_wp020,0.282384,-0.079017,0.230141,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,88.3094,88.31,0.007889,2e-06,0.000451,0.002,1.0,0,0,0
172,1.72,approach,approach_open_wp020,0.281743,-0.079858,0.228977,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,88.3094,88.31,0.006325,2e-06,0.000741,0.0021,1.0,0,0,0
173,1.73,approach,approach_open_wp020,0.281202,-0.080538,0.228018,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,88.3094,88.31,0.005041,0.0,0.0006,0.0023,1.0,0,0,0
174,1.74,approach,approach_open_wp020,0.280748,-0.081088,0.22723,0.213863,-0.195728,0.025,1.0,-1.5e-05,9e-06,-0.000166,88.3093,88.31,0.003989,2e-06,0.000483,0.002,1.0,0,0,0
175,1.75,approach,approach_open_wp020,0.280369,-0.081535,0.226584,0.213861,-0.195729,0.025,1.0,-0.0,-1.9e-05,-0.000162,88.3093,88.31,0.003131,2e-06,0.000761,0.0022,1.0,0,0,0
176,1.76,approach,approach_open_wp020,0.280054,-0.081897,0.226055,0.213862,-0.19573,0.025,1.0,1.7e-05,1e-05,-0.000169,88.3093,88.31,0.002435,0.0,0.000546,0.0023,1.0,0,0,0
177,1.77,approach,approach_open_wp020,0.279793,-0.082192,0.225622,0.213863,-0.195728,0.025,1.0,-1.3e-05,1.1e-05,-0.000167,88.3094,88.31,0.001875,2e-06,0.00053,0.0019,1.0,0,0,0
178,1.78,approach,approach_open_wp021,0.279092,-0.083172,0.224332,0.213861,-0.195729,0.025,1.0,-3e-06,-1.9e-05,-0.000162,88.3094,88.31,0.007918,2e-06,0.000767,0.0022,1.0,0,0,0
179,1.79,approach,approach_open_wp021,0.278445,-0.084011,0.223158,0.213862,-0.19573,0.025,1.0,1.8e-05,7e-06,-0.000168,88.3094,88.31,0.006344,2e-06,0.000488,0.0022,1.0,0,0,0
180,1.8,approach,approach_open_wp021,0.277899,-0.084689,0.222192,0.213863,-0.195729,0.025,1.0,-1.1e-05,1.3e-05,-0.000168,88.3094,88.31,0.005052,0.0,0.000577,0.002,1.0,0,0,0
181,1.81,approach,approach_open_wp021,0.27744,-0.085238,0.221398,0.213861,-0.195729,0.025,1.0,-6e-06,-1.9e-05,-0.000162,88.3093,88.31,0.003994,2e-06,0.000765,0.0023,1.0,0,0,0
182,1.82,approach,approach_open_wp021,0.277058,-0.085683,0.220748,0.213862,-0.19573,0.025,1.0,1.8e-05,3e-06,-0.000167,88.3093,88.31,0.00313,2e-06,0.000449,0.0022,1.0,0,0,0
183,1.83,approach,approach_open_wp021,0.27674,-0.086044,0.220216,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,88.3094,88.31,0.002429,0.0,0.000619,0.002,1.0,0,0,0
184,1.84,approach,approach_open_wp021,0.276477,-0.086337,0.219782,0.213861,-0.195729,0.025,1.0,-8e-06,-1.8e-05,-0.000162,88.3094,88.31,0.001864,2e-06,0.000738,0.0023,1.0,0,0,0
185,1.85,approach,approach_open_wp022,0.27577,-0.087317,0.218492,0.213862,-0.19573,0.025,1.0,1.8e-05,0.0,-0.000167,88.3094,88.31,0.007915,2e-06,0.000431,0.0021,1.0,0,0,0
186,1.86,approach,approach_open_wp022,0.275118,-0.088154,0.217309,0.213863,-0.195729,0.025,1.0,-7e-06,1.6e-05,-0.000168,88.3094,88.31,0.006333,2e-06,0.000664,0.002,1.0,0,0,0
187,1.87,approach,approach_open_wp022,0.274569,-0.088831,0.216337,0.213861,-0.195729,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,88.3094,88.31,0.005035,0.0,0.000707,0.0023,1.0,0,0,0
188,1.88,approach,approach_open_wp022,0.27411,-0.089378,0.215541,0.213861,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,88.3094,88.31,0.003974,2e-06,0.000432,0.002,1.0,0,0,0
189,1.89,approach,approach_open_wp022,0.273728,-0.089823,0.21489,0.213863,-0.195729,0.025,1.0,-4e-06,1.7e-05,-0.000169,88.3094,88.31,0.003109,2e-06,0.00071,0.0021,1.0,0,0,0
190,1.9,approach,approach_open_wp022,0.273411,-0.090183,0.214358,0.213861,-0.195728,0.025,1.0,-1.4e-05,-1.5e-05,-0.000162,88.3094,88.31,0.002406,0.0,0.000652,0.0023,1.0,0,0,0
191,1.91,approach,approach_open_wp022,0.273149,-0.090477,0.213923,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,88.3094,88.31,0.001839,2e-06,0.000453,0.002,1.0,0,0,0
192,1.92,approach,approach_open_wp023,0.272437,-0.091457,0.212637,0.213863,-0.195729,0.025,1.0,-2e-06,1.8e-05,-0.000169,88.3095,88.31,0.007901,2e-06,0.000743,0.0021,1.0,0,0,0
193,1.93,approach,approach_open_wp023,0.271783,-0.092292,0.211448,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000163,88.3094,88.31,0.006313,2e-06,0.000597,0.0023,1.0,0,0,0
194,1.94,approach,approach_open_wp023,0.271234,-0.092968,0.210473,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,88.3094,88.31,0.005013,0.0,0.000486,0.002,1.0,0,0,0
195,1.95,approach,approach_open_wp023,0.270776,-0.093515,0.209676,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.000169,88.3094,88.31,0.003951,2e-06,0.000759,0.0022,1.0,0,0,0
196,1.96,approach,approach_open_wp023,0.270395,-0.093959,0.209026,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,88.3094,88.31,0.003086,2e-06,0.000545,0.0023,1.0,0,0,0
197,1.97,approach,approach_open_wp023,0.27008,-0.09432,0.208495,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000164,88.3094,88.31,0.002383,0.0,0.000526,0.0019,1.0,0,0,0
198,1.98,approach,approach_open_wp023,0.26982,-0.094613,0.208062,0.213863,-0.195729,0.025,1.0,3e-06,2e-05,-0.00017,88.3094,88.31,0.001816,2e-06,0.000765,0.0023,1.0,0,0,0
199,1.99,approach,approach_open_wp024,0.269107,-0.095594,0.206778,0.213862,-0.195728,0.025,1.0,-1.9e-05,-7e-06,-0.000163,88.3095,88.31,0.007887,2e-06,0.000496,0.0023,1.0,0,0,0
200,2.0,approach,approach_open_wp024,0.268452,-0.096428,0.205585,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3094,88.31,0.006295,2e-06,0.000568,0.0019,1.0,0,0,0
201,2.01,approach,approach_open_wp024,0.267904,-0.097103,0.204609,0.213863,-0.19573,0.025,1.0,5e-06,1.9e-05,-0.00017,88.3094,88.31,0.004994,0.0,0.000761,0.0023,1.0,0,0,0
202,2.02,approach,approach_open_wp024,0.267447,-0.09765,0.203813,0.213862,-0.195728,0.025,1.0,-1.9e-05,-4e-06,-0.000164,88.3094,88.31,0.003933,2e-06,0.000454,0.0022,1.0,0,0,0
203,2.03,approach,approach_open_wp024,0.267069,-0.098094,0.203163,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000164,88.3094,88.31,0.003068,2e-06,0.000619,0.002,1.0,0,0,0
204,2.04,approach,approach_open_wp024,0.266756,-0.098455,0.202634,0.213863,-0.19573,0.025,1.0,8e-06,1.9e-05,-0.00017,88.3094,88.31,0.002367,0.0,0.000741,0.0023,1.0,0,0,0
205,2.05,approach,approach_open_wp024,0.266497,-0.098749,0.202202,0.213862,-0.195728,0.025,1.0,-1.8e-05,-0.0,-0.000165,88.3094,88.31,0.0018,2e-06,0.00043,0.0021,1.0,0,0,0
206,2.06,approach,approach_open_wp025,0.265785,-0.099731,0.200922,0.213861,-0.19573,0.025,1.0,7e-06,-1.6e-05,-0.000163,88.3095,88.31,0.007878,2e-06,0.000665,0.002,1.0,0,0,0
207,2.07,approach,approach_open_wp025,0.265129,-0.100564,0.199726,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.00017,88.3095,88.31,0.006285,2e-06,0.000704,0.0023,1.0,0,0,0
208,2.08,approach,approach_open_wp025,0.264581,-0.101238,0.198749,0.213862,-0.195728,0.025,1.0,-1.7e-05,3e-06,-0.000165,88.3094,88.31,0.004983,0.0,0.000429,0.002,1.0,0,0,0
209,2.09,approach,approach_open_wp025,0.264126,-0.101785,0.197953,0.213861,-0.195729,0.025,1.0,4e-06,-1.7e-05,-0.000163,88.3094,88.31,0.003922,2e-06,0.000708,0.002,1.0,0,0,0
210,2.1,approach,approach_open_wp025,0.263749,-0.102229,0.197304,0.213863,-0.19573,0.025,1.0,1.4e-05,1.5e-05,-0.000169,88.3094,88.31,0.003058,2e-06,0.000657,0.0024,1.0,0,0,0
211,2.11,approach,approach_open_wp025,0.263437,-0.10259,0.196775,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,88.3094,88.31,0.002357,0.0,0.000451,0.002,1.0,0,0,0
212,2.12,approach,approach_open_wp025,0.263181,-0.102884,0.196345,0.213861,-0.195729,0.025,1.0,2e-06,-1.8e-05,-0.000162,88.3094,88.31,0.001791,2e-06,0.000743,0.0021,1.0,0,0,0
213,2.13,approach,approach_open_wp026,0.26247,-0.103868,0.195067,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,88.3095,88.31,0.007875,2e-06,0.000597,0.0023,1.0,0,0,0
214,2.14,approach,approach_open_wp026,0.261813,-0.1047,0.193869,0.213863,-0.195728,0.025,1.0,-1.5e-05,9e-06,-0.000166,88.3095,88.31,0.00628,2e-06,0.000487,0.002,1.0,0,0,0
215,2.15,approach,approach_open_wp026,0.261265,-0.105373,0.192891,0.213861,-0.195729,0.025,1.0,-1e-06,-1.9e-05,-0.000162,88.3094,88.31,0.004977,0.0,0.000766,0.0022,1.0,0,0,0
216,2.16,approach,approach_open_wp026,0.260811,-0.10592,0.192095,0.213862,-0.19573,0.025,1.0,1.7e-05,9e-06,-0.000168,88.3094,88.31,0.003916,2e-06,0.000532,0.0023,1.0,0,0,0
217,2.17,approach,approach_open_wp026,0.260435,-0.106363,0.191447,0.213863,-0.195728,0.025,1.0,-1.2e-05,1.1e-05,-0.000167,88.3094,88.31,0.003053,2e-06,0.000537,0.0019,1.0,0,0,0
218,2.18,approach,approach_open_wp026,0.260125,-0.106724,0.190919,0.213861,-0.195729,0.025,1.0,-4e-06,-2e-05,-0.000162,88.3094,88.31,0.002353,0.0,0.000766,0.0023,1.0,0,0,0
219,2.19,approach,approach_open_wp026,0.25987,-0.107018,0.19049,0.213862,-0.19573,0.025,1.0,1.9e-05,6e-06,-0.000168,88.3094,88.31,0.001787,2e-06,0.000478,0.0022,1.0,0,0,0
220,2.2,approach,approach_open_wp027,0.25916,-0.108004,0.189214,0.213863,-0.195729,0.025,1.0,-1.1e-05,1.4e-05,-0.000168,88.3095,88.31,0.007875,2e-06,0.000587,0.002,1.0,0,0,0
221,2.21,approach,approach_open_wp027,0.258502,-0.108835,0.188014,0.213861,-0.195729,0.025,1.0,-6e-06,-1.9e-05,-0.000162,88.3095,88.31,0.006279,2e-06,0.000758,0.0023,1.0,0,0,0
222,2.22,approach,approach_open_wp027,0.257955,-0.109508,0.187035,0.213862,-0.19573,0.025,1.0,1.8e-05,2e-06,-0.000167,88.3094,88.31,0.004976,0.0,0.000443,0.0021,1.0,0,0,0
223,2.23,approach,approach_open_wp027,0.257501,-0.110054,0.18624,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,88.3094,88.31,0.003916,2e-06,0.000633,0.002,1.0,0,0,0
224,2.24,approach,approach_open_wp027,0.257126,-0.110498,0.185592,0.213861,-0.195729,0.025,1.0,-9e-06,-1.8e-05,-0.000162,88.3094,88.31,0.003053,2e-06,0.000733,0.0023,1.0,0,0,0
225,2.25,approach,approach_open_wp027,0.256817,-0.110859,0.185065,0.213862,-0.19573,0.025,1.0,1.8e-05,-1e-06,-0.000167,88.3094,88.31,0.002353,0.0,0.000426,0.0021,1.0,0,0,0
226,2.26,approach,approach_open_wp027,0.256563,-0.111153,0.184636,0.213863,-0.195729,0.025,1.0,-7e-06,1.7e-05,-0.000169,88.3094,88.31,0.001788,2e-06,0.000676,0.002,1.0,0,0,0
227,2.27,approach,approach_open_wp028,0.255855,-0.112141,0.183361,0.213861,-0.195728,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,88.3095,88.31,0.007879,2e-06,0.0007,0.0024,1.0,0,0,0
228,2.28,approach,approach_open_wp028,0.255197,-0.11297,0.18216,0.213861,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,88.3095,88.31,0.006281,2e-06,0.000431,0.002,1.0,0,0,0
229,2.29,approach,approach_open_wp028,0.254649,-0.113642,0.181181,0.213863,-0.195729,0.025,1.0,-4e-06,1.8e-05,-0.000169,88.3094,88.31,0.004979,0.0,0.000711,0.0021,1.0,0,0,0
230,2.3,approach,approach_open_wp028,0.254196,-0.114188,0.180385,0.213861,-0.195728,0.025,1.0,-1.4e-05,-1.5e-05,-0.000162,88.3094,88.31,0.003918,2e-06,0.000654,0.0024,1.0,0,0,0
231,2.31,approach,approach_open_wp028,0.253822,-0.114631,0.179738,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,88.3094,88.31,0.003056,2e-06,0.000452,0.002,1.0,0,0,0
232,2.32,approach,approach_open_wp028,0.253513,-0.114992,0.179211,0.213863,-0.195729,0.025,1.0,-2e-06,1.9e-05,-0.000169,88.3094,88.31,0.002357,0.0,0.000739,0.0022,1.0,0,0,0
233,2.33,approach,approach_open_wp028,0.25326,-0.115286,0.178783,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000162,88.3094,88.31,0.001793,2e-06,0.000599,0.0023,1.0,0,0,0
234,2.34,approach,approach_open_wp029,0.252554,-0.116276,0.17751,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,88.3095,88.31,0.007885,2e-06,0.000487,0.002,1.0,0,0,0
235,2.35,approach,approach_open_wp029,0.251895,-0.117104,0.176306,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.00017,88.3095,88.31,0.006287,2e-06,0.00076,0.0022,1.0,0,0,0
236,2.36,approach,approach_open_wp029,0.251347,-0.117776,0.175327,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,88.3094,88.31,0.004984,0.0,0.000543,0.0023,1.0,0,0,0
237,2.37,approach,approach_open_wp029,0.250894,-0.118321,0.174531,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000164,88.3094,88.31,0.003924,2e-06,0.000526,0.0019,1.0,0,0,0
238,2.38,approach,approach_open_wp029,0.25052,-0.118764,0.173884,0.213863,-0.195729,0.025,1.0,3e-06,1.9e-05,-0.00017,88.3094,88.31,0.003063,2e-06,0.000769,0.0022,1.0,0,0,0
239,2.39,approach,approach_open_wp029,0.250212,-0.119125,0.173358,0.213862,-0.195728,0.025,1.0,-1.8e-05,-6e-06,-0.000164,88.3094,88.31,0.002364,1e-06,0.000485,0.0022,1.0,0,0,0
240,2.4,approach,approach_open_wp029,0.24996,-0.119419,0.17293,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3094,88.31,0.0018,2e-06,0.000582,0.0019,1.0,0,0,0
241,2.41,approach,approach_open_wp030,0.249256,-0.120411,0.171657,0.213863,-0.19573,0.025,1.0,6e-06,1.9e-05,-0.00017,88.3095,88.31,0.007893,2e-06,0.000763,0.0023,1.0,0,0,0
242,2.42,approach,approach_open_wp030,0.248596,-0.121238,0.170453,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,88.3094,88.31,0.006294,2e-06,0.000447,0.0022,1.0,0,0,0
